issuenumber,restime,commentcount,author_association,assigneeid,milestone,room,config
5139,3381,10,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5141,9113,11,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5153,NA,8,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5258,47,11,MEMBER,NA,NO,MonoGame,Gitter
5288,NA,27,NONE,NA,NO,MonoGame,Gitter
5302,NA,17,MEMBER,NA,YES,MonoGame,Gitter
5305,NA,8,MEMBER,NA,YES,MonoGame,Gitter
5307,17457,30,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5312,239,9,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5327,NA,9,NONE,NA,NO,MonoGame,Gitter
5333,2553,30,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5338,888,16,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5374,8,3,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5378,16669,24,NONE,NA,NO,MonoGame,Gitter
5389,2,1,MEMBER,NA,YES,MonoGame,Gitter
5390,1,1,MEMBER,NA,NO,MonoGame,Gitter
5410,5794,30,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5411,15000,21,NONE,NA,NO,MonoGame,Gitter
5455,NA,6,MEMBER,NA,NO,MonoGame,Gitter
5503,NA,0,MEMBER,NA,NO,MonoGame,Gitter
5504,NA,0,MEMBER,NA,YES,MonoGame,Gitter
5529,1815,5,NONE,NA,NO,MonoGame,Gitter
5531,8840,25,NONE,NA,NO,MonoGame,Gitter
5587,3952,14,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5596,4,1,MEMBER,NA,YES,MonoGame,Gitter
5622,4,5,NONE,NA,NO,MonoGame,Gitter
5660,NA,1,CONTRIBUTOR,NA,YES,MonoGame,Gitter
5688,16,0,MEMBER,NA,YES,MonoGame,Gitter
5717,217,2,MEMBER,NA,NO,MonoGame,Gitter
5724,18287,30,NONE,NA,NO,MonoGame,Gitter
5726,12003,13,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5750,1672,13,CONTRIBUTOR,NA,YES,MonoGame,Gitter
5763,48,8,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5767,2092,10,MEMBER,NA,NO,MonoGame,Gitter
5778,6538,7,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5779,145,7,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5780,20,1,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5822,69,8,NONE,NA,NO,MonoGame,Gitter
5826,50,1,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5870,NA,5,NONE,NA,NO,MonoGame,Gitter
5890,112,11,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5904,0,7,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5944,9126,8,NONE,NA,NO,MonoGame,Gitter
5946,5,2,NONE,NA,NO,MonoGame,Gitter
5947,409,12,CONTRIBUTOR,NA,NO,MonoGame,Gitter
5952,3976,9,MEMBER,NA,YES,MonoGame,Gitter
5975,332,9,CONTRIBUTOR,NA,YES,MonoGame,Gitter
5993,138,6,CONTRIBUTOR,NA,YES,MonoGame,Gitter
6010,1143,8,CONTRIBUTOR,NA,NO,MonoGame,Gitter
6011,593,5,MEMBER,NA,NO,MonoGame,Gitter
6045,1377,0,NONE,NA,NO,MonoGame,Gitter
6093,1654,21,CONTRIBUTOR,NA,NO,MonoGame,Gitter
6095,155,3,NONE,NA,NO,MonoGame,Gitter
6099,719,0,MEMBER,NA,NO,MonoGame,Gitter
6102,1412,30,CONTRIBUTOR,NA,NO,MonoGame,Gitter
6103,NA,6,NONE,NA,NO,MonoGame,Gitter
6108,5,3,CONTRIBUTOR,NA,NO,MonoGame,Gitter
6157,1181,4,MEMBER,103522,NO,MonoGame,Gitter
6180,NA,8,NONE,NA,NO,MonoGame,Gitter
6192,NA,6,CONTRIBUTOR,NA,NO,MonoGame,Gitter
6196,5371,7,NONE,NA,NO,MonoGame,Gitter
6199,NA,6,NONE,NA,NO,MonoGame,Gitter
6324,NA,30,NONE,NA,YES,MonoGame,Gitter
6333,NA,5,NONE,NA,NO,MonoGame,Gitter
6352,446,8,CONTRIBUTOR,NA,NO,MonoGame,Gitter
6378,NA,10,MEMBER,NA,NO,MonoGame,Gitter
6383,0,1,MEMBER,NA,NO,MonoGame,Gitter
6393,NA,9,CONTRIBUTOR,NA,YES,MonoGame,Gitter
6527,NA,22,NONE,NA,NO,MonoGame,Gitter
6529,151,9,NONE,NA,NO,MonoGame,Gitter
6677,5,1,MEMBER,NA,YES,MonoGame,Gitter
33,0,0,MEMBER,NA,NO,openevent,Gitter
52,1,0,MEMBER,NA,NO,openevent,Gitter
53,1,0,MEMBER,NA,NO,openevent,Gitter
54,61,4,MEMBER,NA,NO,openevent,Gitter
59,28,4,MEMBER,NA,NO,openevent,Gitter
65,103,3,CONTRIBUTOR,NA,NO,openevent,Gitter
77,70,20,MEMBER,NA,NO,openevent,Gitter
78,335,3,MEMBER,NA,NO,openevent,Gitter
85,1439,3,CONTRIBUTOR,NA,NO,openevent,Gitter
94,6,5,CONTRIBUTOR,NA,NO,openevent,Gitter
101,1,1,MEMBER,NA,NO,openevent,Gitter
106,NA,8,MEMBER,NA,NO,openevent,Gitter
127,2,0,MEMBER,NA,NO,openevent,Gitter
180,15,0,CONTRIBUTOR,NA,NO,openevent,Gitter
203,785,7,MEMBER,NA,NO,openevent,Gitter
231,11,0,CONTRIBUTOR,NA,NO,openevent,Gitter
238,165,30,MEMBER,NA,NO,openevent,Gitter
305,66,0,CONTRIBUTOR,NA,NO,openevent,Gitter
315,458,7,MEMBER,NA,NO,openevent,Gitter
363,95,2,CONTRIBUTOR,NA,NO,openevent,Gitter
371,0,0,CONTRIBUTOR,NA,NO,openevent,Gitter
373,0,0,CONTRIBUTOR,NA,NO,openevent,Gitter
377,73,0,MEMBER,NA,NO,openevent,Gitter
380,218,0,MEMBER,NA,NO,openevent,Gitter
382,17,3,MEMBER,NA,NO,openevent,Gitter
383,374,0,CONTRIBUTOR,NA,NO,openevent,Gitter
384,7,2,MEMBER,NA,NO,openevent,Gitter
386,45,2,MEMBER,NA,NO,openevent,Gitter
396,100,0,MEMBER,NA,NO,openevent,Gitter
399,104,6,MEMBER,NA,NO,openevent,Gitter
403,73,0,MEMBER,NA,NO,openevent,Gitter
406,14,0,MEMBER,NA,NO,openevent,Gitter
407,2,0,MEMBER,NA,NO,openevent,Gitter
430,87,0,MEMBER,NA,NO,openevent,Gitter
431,23,0,CONTRIBUTOR,NA,NO,openevent,Gitter
434,79,30,CONTRIBUTOR,NA,NO,openevent,Gitter
442,98,1,CONTRIBUTOR,NA,NO,openevent,Gitter
443,207,8,CONTRIBUTOR,NA,NO,openevent,Gitter
456,17,2,MEMBER,NA,NO,openevent,Gitter
479,3,1,MEMBER,NA,NO,openevent,Gitter
483,16,5,CONTRIBUTOR,NA,NO,openevent,Gitter
496,2695,3,MEMBER,NA,NO,openevent,Gitter
499,8,0,CONTRIBUTOR,NA,NO,openevent,Gitter
504,58,2,CONTRIBUTOR,NA,NO,openevent,Gitter
507,4,4,MEMBER,NA,NO,openevent,Gitter
508,16,0,CONTRIBUTOR,NA,NO,openevent,Gitter
511,0,3,MEMBER,NA,NO,openevent,Gitter
524,6,2,MEMBER,NA,NO,openevent,Gitter
543,11,0,CONTRIBUTOR,NA,NO,openevent,Gitter
548,0,1,CONTRIBUTOR,NA,NO,openevent,Gitter
556,24,1,CONTRIBUTOR,NA,NO,openevent,Gitter
565,1,0,CONTRIBUTOR,NA,NO,openevent,Gitter
577,372,2,MEMBER,NA,NO,openevent,Gitter
581,21,0,CONTRIBUTOR,NA,NO,openevent,Gitter
585,334,2,CONTRIBUTOR,NA,NO,openevent,Gitter
593,34,0,CONTRIBUTOR,NA,NO,openevent,Gitter
602,16,0,MEMBER,NA,NO,openevent,Gitter
616,46,0,MEMBER,NA,NO,openevent,Gitter
618,4,0,MEMBER,NA,NO,openevent,Gitter
629,1410,10,MEMBER,NA,NO,openevent,Gitter
646,1273,7,CONTRIBUTOR,NA,NO,openevent,Gitter
658,6024,3,MEMBER,NA,YES,openevent,Gitter
681,1169,0,MEMBER,NA,NO,openevent,Gitter
683,49,1,MEMBER,NA,NO,openevent,Gitter
698,94,6,NONE,NA,NO,openevent,Gitter
721,9,0,MEMBER,NA,NO,openevent,Gitter
722,198,17,MEMBER,NA,NO,openevent,Gitter
727,75,0,MEMBER,NA,NO,openevent,Gitter
728,74,3,MEMBER,NA,NO,openevent,Gitter
742,185,3,CONTRIBUTOR,NA,NO,openevent,Gitter
747,1610,3,MEMBER,NA,NO,openevent,Gitter
802,0,0,CONTRIBUTOR,NA,NO,openevent,Gitter
803,59,2,CONTRIBUTOR,NA,NO,openevent,Gitter
804,38,1,CONTRIBUTOR,NA,NO,openevent,Gitter
809,19,4,MEMBER,NA,NO,openevent,Gitter
812,3,0,MEMBER,NA,NO,openevent,Gitter
814,30,0,CONTRIBUTOR,NA,NO,openevent,Gitter
929,69,1,MEMBER,NA,NO,openevent,Gitter
991,1,0,MEMBER,NA,NO,openevent,Gitter
1003,58,7,MEMBER,NA,NO,openevent,Gitter
1015,153,10,MEMBER,NA,NO,openevent,Gitter
1017,2403,2,MEMBER,NA,NO,openevent,Gitter
1021,1277,22,CONTRIBUTOR,NA,NO,openevent,Gitter
1022,407,9,MEMBER,NA,NO,openevent,Gitter
1046,58,3,CONTRIBUTOR,NA,NO,openevent,Gitter
1058,192,7,CONTRIBUTOR,3874064,NO,openevent,Gitter
1062,45,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1063,346,7,CONTRIBUTOR,NA,NO,openevent,Gitter
1065,58,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1091,102,1,CONTRIBUTOR,NA,NO,openevent,Gitter
1093,120,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1097,1345,1,CONTRIBUTOR,NA,NO,openevent,Gitter
1102,2,1,MEMBER,NA,NO,openevent,Gitter
1108,426,5,CONTRIBUTOR,NA,NO,openevent,Gitter
1109,117,1,CONTRIBUTOR,NA,NO,openevent,Gitter
1172,9,1,CONTRIBUTOR,NA,NO,openevent,Gitter
1185,34,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1191,1017,9,CONTRIBUTOR,NA,NO,openevent,Gitter
1221,83,6,CONTRIBUTOR,NA,NO,openevent,Gitter
1271,1269,2,CONTRIBUTOR,NA,NO,openevent,Gitter
1278,28,2,NONE,NA,NO,openevent,Gitter
1280,1071,6,CONTRIBUTOR,NA,NO,openevent,Gitter
1283,191,6,NONE,NA,NO,openevent,Gitter
1284,288,7,NONE,NA,NO,openevent,Gitter
1288,248,7,CONTRIBUTOR,NA,NO,openevent,Gitter
1291,171,2,CONTRIBUTOR,NA,NO,openevent,Gitter
1413,119,9,CONTRIBUTOR,NA,NO,openevent,Gitter
1433,31,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1437,151,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1438,6,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1441,2,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1448,9,1,CONTRIBUTOR,NA,NO,openevent,Gitter
1474,33,3,CONTRIBUTOR,NA,NO,openevent,Gitter
1622,681,15,CONTRIBUTOR,NA,NO,openevent,Gitter
1676,1188,7,CONTRIBUTOR,NA,NO,openevent,Gitter
1767,127,1,CONTRIBUTOR,NA,NO,openevent,Gitter
1780,NA,21,CONTRIBUTOR,NA,NO,openevent,Gitter
1785,654,0,CONTRIBUTOR,NA,NO,openevent,Gitter
1813,2242,2,MEMBER,NA,NO,openevent,Gitter
1831,30,0,MEMBER,NA,NO,openevent,Gitter
1863,405,2,CONTRIBUTOR,NA,NO,openevent,Gitter
1931,105,7,MEMBER,NA,NO,openevent,Gitter
1969,6,0,CONTRIBUTOR,NA,NO,openevent,Gitter
2086,185,1,CONTRIBUTOR,NA,YES,openevent,Gitter
2113,504,5,CONTRIBUTOR,NA,NO,openevent,Gitter
2199,1,2,MEMBER,NA,NO,openevent,Gitter
2206,32,2,MEMBER,NA,NO,openevent,Gitter
2282,5,0,MEMBER,NA,YES,openevent,Gitter
2283,5,0,MEMBER,NA,NO,openevent,Gitter
2316,33,1,MEMBER,NA,NO,openevent,Gitter
2364,1,1,CONTRIBUTOR,NA,NO,openevent,Gitter
2374,1,1,MEMBER,NA,NO,openevent,Gitter
9,5062,5,NONE,NA,NO,perfect,Gitter
12,5317,3,NONE,NA,NO,perfect,Gitter
57,119,2,CONTRIBUTOR,NA,NO,perfect,Gitter
70,3,1,CONTRIBUTOR,NA,NO,perfect,Gitter
108,32,0,CONTRIBUTOR,NA,NO,perfect,Gitter
109,31,0,CONTRIBUTOR,NA,NO,perfect,Gitter
125,58,0,CONTRIBUTOR,NA,NO,perfect,Gitter
127,3124,1,NONE,NA,NO,perfect,Gitter
135,155,0,CONTRIBUTOR,NA,NO,perfect,Gitter
136,166,0,CONTRIBUTOR,NA,NO,perfect,Gitter
162,241,7,NONE,NA,NO,perfect,Gitter
164,128,25,CONTRIBUTOR,NA,NO,perfect,Gitter
190,71,6,NONE,NA,NO,perfect,Gitter
214,22,0,CONTRIBUTOR,NA,NO,perfect,Gitter
7,12482,9,MEMBER,NA,NO,react,Gitter
21,6087,4,NONE,NA,NO,react,Gitter
22,12155,30,MEMBER,NA,NO,react,Gitter
64,17,6,CONTRIBUTOR,NA,NO,react,Gitter
78,2389,2,MEMBER,NA,NO,react,Gitter
98,7182,4,NONE,NA,NO,react,Gitter
106,NA,4,MEMBER,NA,NO,react,Gitter
121,155,17,NONE,NA,NO,react,Gitter
179,NA,30,NONE,NA,NO,react,Gitter
182,1,5,MEMBER,NA,NO,react,Gitter
185,35,1,CONTRIBUTOR,NA,NO,react,Gitter
197,21174,24,NONE,NA,NO,react,Gitter
243,NA,2,NONE,NA,NO,react,Gitter
250,NA,13,NONE,NA,NO,react,Gitter
256,437,1,NONE,NA,NO,react,Gitter
269,359,2,NONE,NA,NO,react,Gitter
296,6,1,CONTRIBUTOR,NA,NO,react,Gitter
328,18579,4,NONE,NA,NO,react,Gitter
333,94,1,MEMBER,NA,NO,react,Gitter
337,3183,1,CONTRIBUTOR,NA,NO,react,Gitter
370,279,4,NONE,NA,NO,react,Gitter
375,7136,10,NONE,640669,NO,react,Gitter
377,109,1,NONE,NA,NO,react,Gitter
400,NA,1,NONE,NA,NO,react,Gitter
403,NA,16,NONE,NA,NO,react,Gitter
414,781,8,NONE,NA,NO,react,Gitter
423,6426,7,NONE,NA,NO,react,Gitter
440,1301,5,CONTRIBUTOR,NA,NO,react,Gitter
447,NA,0,MEMBER,NA,NO,react,Gitter
448,4,2,MEMBER,NA,NO,react,Gitter
450,2,12,NONE,NA,NO,react,Gitter
453,7,6,NONE,NA,NO,react,Gitter
467,NA,5,MEMBER,NA,NO,react,Gitter
484,27,9,CONTRIBUTOR,NA,NO,react,Gitter
493,21,0,MEMBER,NA,NO,react,Gitter
497,496,2,MEMBER,NA,NO,react,Gitter
570,6,0,MEMBER,NA,NO,react,Gitter
576,NA,0,MEMBER,NA,NO,react,Gitter
579,35,7,COLLABORATOR,NA,NO,react,Gitter
584,110,2,COLLABORATOR,NA,NO,react,Gitter
587,0,30,NONE,NA,NO,react,Gitter
588,4470,0,MEMBER,640669,NO,react,Gitter
609,3,1,COLLABORATOR,NA,NO,react,Gitter
613,4157,9,MEMBER,NA,NO,react,Gitter
624,182,12,COLLABORATOR,NA,NO,react,Gitter
642,142,5,MEMBER,NA,NO,react,Gitter
646,2012,3,COLLABORATOR,NA,NO,react,Gitter
650,111,3,COLLABORATOR,NA,NO,react,Gitter
661,536,3,CONTRIBUTOR,NA,NO,react,Gitter
662,2,1,MEMBER,NA,NO,react,Gitter
663,0,1,COLLABORATOR,NA,NO,react,Gitter
665,15,1,COLLABORATOR,NA,NO,react,Gitter
669,NA,1,NONE,NA,NO,react,Gitter
670,NA,2,NONE,NA,NO,react,Gitter
682,NA,20,NONE,NA,NO,react,Gitter
697,NA,3,MEMBER,NA,NO,react,Gitter
702,5790,0,MEMBER,NA,NO,react,Gitter
711,543,1,MEMBER,NA,NO,react,Gitter
722,NA,7,NONE,NA,NO,react,Gitter
723,156,5,CONTRIBUTOR,NA,NO,react,Gitter
733,1,0,COLLABORATOR,NA,NO,react,Gitter
734,0,0,COLLABORATOR,NA,NO,react,Gitter
736,NA,1,MEMBER,NA,NO,react,Gitter
759,2261,18,NONE,NA,NO,react,Gitter
762,NA,3,NONE,NA,NO,react,Gitter
811,2093,5,NONE,640669,NO,react,Gitter
841,116,5,NONE,142462,NO,react,Gitter
851,1926,1,NONE,NA,NO,react,Gitter
869,22,2,MEMBER,NA,NO,react,Gitter
879,196,0,MEMBER,NA,NO,react,Gitter
883,NA,5,MEMBER,NA,NO,react,Gitter
916,263,1,NONE,NA,NO,react,Gitter
959,4,0,MEMBER,NA,NO,react,Gitter
1044,15,0,MEMBER,NA,NO,react,Gitter
1057,NA,12,MEMBER,NA,NO,react,Gitter
1069,1150,7,NONE,NA,NO,react,Gitter
1080,233,5,NONE,NA,NO,react,Gitter
1083,321,5,NONE,NA,NO,react,Gitter
1098,NA,6,NONE,NA,NO,react,Gitter
1141,365,4,NONE,NA,NO,react,Gitter
1142,NA,18,NONE,NA,NO,react,Gitter
1147,NA,20,COLLABORATOR,142462,NO,react,Gitter
1153,20,0,MEMBER,NA,NO,react,Gitter
1178,41,4,NONE,NA,NO,react,Gitter
1181,NA,2,MEMBER,NA,NO,react,Gitter
1215,11674,7,NONE,NA,NO,react,Gitter
1250,NA,22,MEMBER,NA,NO,react,Gitter
1286,46,5,CONTRIBUTOR,NA,NO,react,Gitter
1295,100,2,MEMBER,NA,NO,react,Gitter
1304,NA,1,NONE,NA,NO,react,Gitter
1307,NA,5,NONE,NA,NO,react,Gitter
1347,22,1,COLLABORATOR,NA,NO,react,Gitter
1398,512,2,NONE,NA,NO,react,Gitter
1492,86,2,NONE,NA,NO,react,Gitter
1496,50,1,NONE,NA,NO,react,Gitter
1640,8150,2,NONE,NA,NO,react,Gitter
1648,94,5,NONE,NA,NO,react,Gitter
1649,NA,0,NONE,NA,NO,react,Gitter
1651,NA,0,NONE,NA,NO,react,Gitter
1681,5412,3,NONE,NA,NO,react,Gitter
1712,27,6,NONE,NA,NO,react,Gitter
1675,336,5,MEMBER,795990,YES,scala,Gitter
1999,359,29,CONTRIBUTOR,NA,YES,scala,Gitter
2305,110,5,MEMBER,NA,YES,scala,Gitter
2462,311,3,CONTRIBUTOR,NA,YES,scala,Gitter
2737,326,11,MEMBER,91083,YES,scala,Gitter
2793,81,16,CONTRIBUTOR,NA,NO,scala,Gitter
3169,522,12,CONTRIBUTOR,NA,YES,scala,Gitter
3192,46,10,MEMBER,NA,YES,scala,Gitter
3497,16,3,MEMBER,91083,YES,scala,Gitter
3870,224,11,CONTRIBUTOR,NA,YES,scala,Gitter
3965,113,4,MEMBER,119636,YES,scala,Gitter
4042,332,21,CONTRIBUTOR,91083,YES,scala,Gitter
4216,1130,10,CONTRIBUTOR,119636,YES,scala,Gitter
4249,36,8,MEMBER,NA,YES,scala,Gitter
4306,1409,17,CONTRIBUTOR,NA,YES,scala,Gitter
4308,4266,26,CONTRIBUTOR,NA,YES,scala,Gitter
4312,924,30,MEMBER,4217,YES,scala,Gitter
4355,756,4,MEMBER,NA,YES,scala,Gitter
4372,492,2,CONTRIBUTOR,NA,YES,scala,Gitter
4379,603,6,CONTRIBUTOR,NA,YES,scala,Gitter
4389,142,1,MEMBER,NA,YES,scala,Gitter
4404,784,30,MEMBER,NA,YES,scala,Gitter
4440,4829,10,CONTRIBUTOR,65551,NO,scala,Gitter
4441,346,2,CONTRIBUTOR,NA,YES,scala,Gitter
4463,292,23,MEMBER,NA,YES,scala,Gitter
4465,91,11,MEMBER,NA,YES,scala,Gitter
4468,37,4,CONTRIBUTOR,NA,NO,scala,Gitter
4483,2,3,MEMBER,NA,YES,scala,Gitter
4544,581,11,CONTRIBUTOR,91083,YES,scala,Gitter
4554,1253,16,CONTRIBUTOR,65551,YES,scala,Gitter
4557,4,1,MEMBER,NA,YES,scala,Gitter
4563,44,30,MEMBER,119636,YES,scala,Gitter
4569,240,13,MEMBER,NA,YES,scala,Gitter
4586,60,3,CONTRIBUTOR,NA,YES,scala,Gitter
4588,31,2,MEMBER,NA,YES,scala,Gitter
4625,3089,4,MEMBER,91083,NO,scala,Gitter
4641,225,6,CONTRIBUTOR,NA,NO,scala,Gitter
4660,280,3,CONTRIBUTOR,161079,YES,scala,Gitter
4673,940,7,MEMBER,NA,YES,scala,Gitter
4674,1363,9,CONTRIBUTOR,161079,YES,scala,Gitter
4688,103,2,MEMBER,NA,YES,scala,Gitter
4725,458,30,MEMBER,NA,YES,scala,Gitter
4730,10291,14,CONTRIBUTOR,65551,NO,scala,Gitter
4737,3521,30,MEMBER,119636,YES,scala,Gitter
4747,107,6,MEMBER,NA,YES,scala,Gitter
4748,8,5,MEMBER,NA,YES,scala,Gitter
4787,3,2,MEMBER,NA,YES,scala,Gitter
4836,20439,17,MEMBER,NA,NO,scala,Gitter
4841,2176,8,MEMBER,161079,NO,scala,Gitter
4848,4503,26,MEMBER,119636,YES,scala,Gitter
4854,91,5,CONTRIBUTOR,NA,YES,scala,Gitter
4858,1509,15,MEMBER,NA,YES,scala,Gitter
4878,2,0,CONTRIBUTOR,NA,NO,scala,Gitter
4893,394,6,MEMBER,NA,NO,scala,Gitter
4906,392,15,MEMBER,NA,NO,scala,Gitter
4922,109,4,MEMBER,NA,YES,scala,Gitter
4929,3288,9,MEMBER,91083,NO,scala,Gitter
4958,341,22,MEMBER,119636,YES,scala,Gitter
4970,503,3,MEMBER,NA,YES,scala,Gitter
5041,2720,26,CONTRIBUTOR,91083,NO,scala,Gitter
5056,23,7,CONTRIBUTOR,NA,YES,scala,Gitter
5064,606,18,CONTRIBUTOR,161079,YES,scala,Gitter
5089,405,15,CONTRIBUTOR,NA,NO,scala,Gitter
5099,1271,25,MEMBER,119636,YES,scala,Gitter
5106,824,5,CONTRIBUTOR,91083,YES,scala,Gitter
5108,16194,30,CONTRIBUTOR,91083,NO,scala,Gitter
5135,1827,30,MEMBER,54262,YES,scala,Gitter
5141,2512,30,MEMBER,65551,YES,scala,Gitter
5175,152,16,CONTRIBUTOR,54262,YES,scala,Gitter
5222,4433,29,MEMBER,65551,NO,scala,Gitter
5238,17055,22,NONE,131183,NO,scala,Gitter
5246,575,30,MEMBER,NA,YES,scala,Gitter
5284,3320,30,CONTRIBUTOR,91083,YES,scala,Gitter
5294,1017,30,MEMBER,119636,YES,scala,Gitter
5307,405,18,MEMBER,65551,YES,scala,Gitter
5310,13062,30,CONTRIBUTOR,91083,YES,scala,Gitter
5322,351,13,MEMBER,91083,YES,scala,Gitter
5327,22,16,MEMBER,NA,YES,scala,Gitter
5339,15704,22,CONTRIBUTOR,65551,NO,scala,Gitter
5350,17327,30,NONE,91083,NO,scala,Gitter
5352,1520,25,MEMBER,NA,NO,scala,Gitter
5374,9,2,MEMBER,65551,YES,scala,Gitter
5391,3830,9,CONTRIBUTOR,91083,NO,scala,Gitter
5516,43,28,CONTRIBUTOR,65551,YES,scala,Gitter
5538,11249,30,NONE,NA,NO,scala,Gitter
5562,24,8,MEMBER,119636,YES,scala,Gitter
5576,20,7,NONE,NA,NO,scala,Gitter
5582,21,7,MEMBER,NA,YES,scala,Gitter
5589,1698,19,NONE,65551,YES,scala,Gitter
5592,2414,30,CONTRIBUTOR,65551,YES,scala,Gitter
5603,2139,30,CONTRIBUTOR,NA,YES,scala,Gitter
5606,424,7,MEMBER,91083,NO,scala,Gitter
5617,12496,25,NONE,131183,NO,scala,Gitter
5622,1461,3,CONTRIBUTOR,NA,YES,scala,Gitter
5629,1069,7,CONTRIBUTOR,NA,YES,scala,Gitter
5654,628,18,MEMBER,91083,YES,scala,Gitter
5657,5799,18,CONTRIBUTOR,65551,YES,scala,Gitter
5730,185,17,MEMBER,NA,YES,scala,Gitter
5744,11070,15,NONE,131183,NO,scala,Gitter
5796,2336,6,MEMBER,NA,YES,scala,Gitter
5816,257,6,MEMBER,NA,YES,scala,Gitter
5876,3667,14,CONTRIBUTOR,NA,YES,scala,Gitter
5898,4,0,CONTRIBUTOR,NA,YES,scala,Gitter
5913,301,3,CONTRIBUTOR,NA,NO,scala,Gitter
5915,9003,29,CONTRIBUTOR,119636,NO,scala,Gitter
5931,16,0,MEMBER,NA,YES,scala,Gitter
5949,1201,0,MEMBER,NA,YES,scala,Gitter
5983,1810,3,MEMBER,NA,YES,scala,Gitter
5990,1850,26,NONE,NA,NO,scala,Gitter
6021,1195,0,CONTRIBUTOR,NA,YES,scala,Gitter
6025,2941,14,MEMBER,NA,NO,scala,Gitter
6034,978,30,MEMBER,NA,YES,scala,Gitter
6089,199,2,MEMBER,NA,YES,scala,Gitter
6093,3705,10,MEMBER,119636,YES,scala,Gitter
6120,3,2,MEMBER,NA,YES,scala,Gitter
6247,175,2,CONTRIBUTOR,NA,YES,scala,Gitter
6275,3216,12,CONTRIBUTOR,91083,NO,scala,Gitter
6314,330,25,MEMBER,119636,YES,scala,Gitter
6315,2791,24,MEMBER,NA,YES,scala,Gitter
6334,486,7,CONTRIBUTOR,91083,NO,scala,Gitter
6340,2774,13,MEMBER,NA,YES,scala,Gitter
6369,893,4,MEMBER,NA,YES,scala,Gitter
6395,97,2,MEMBER,NA,YES,scala,Gitter
6410,2025,30,CONTRIBUTOR,NA,YES,scala,Gitter
6412,4,1,MEMBER,NA,YES,scala,Gitter
6446,65,4,MEMBER,NA,YES,scala,Gitter
6479,1496,11,MEMBER,119636,YES,scala,Gitter
6500,40,1,MEMBER,NA,YES,scala,Gitter
6505,593,10,MEMBER,NA,YES,scala,Gitter
6580,2439,30,CONTRIBUTOR,NA,YES,scala,Gitter
6582,2373,30,CONTRIBUTOR,NA,NO,scala,Gitter
6589,999,30,CONTRIBUTOR,NA,YES,scala,Gitter
6610,2415,29,CONTRIBUTOR,161079,YES,scala,Gitter
6627,401,0,CONTRIBUTOR,NA,YES,scala,Gitter
6630,78,3,MEMBER,NA,YES,scala,Gitter
6703,19,1,MEMBER,NA,YES,scala,Gitter
6729,2025,9,CONTRIBUTOR,NA,YES,scala,Gitter
6745,40,13,CONTRIBUTOR,NA,NO,scala,Gitter
6764,1421,20,CONTRIBUTOR,91083,YES,scala,Gitter
6767,1369,30,MEMBER,NA,NO,scala,Gitter
6831,3233,22,CONTRIBUTOR,NA,YES,scala,Gitter
6888,707,8,CONTRIBUTOR,NA,YES,scala,Gitter
6955,73,2,CONTRIBUTOR,NA,YES,scala,Gitter
6972,331,30,CONTRIBUTOR,119636,YES,scala,Gitter
6989,3301,20,CONTRIBUTOR,NA,YES,scala,Gitter
7111,5066,21,CONTRIBUTOR,161079,YES,scala,Gitter
7470,528,30,CONTRIBUTOR,10871,YES,scala,Gitter
7514,69,3,CONTRIBUTOR,NA,YES,scala,Gitter
7615,836,4,CONTRIBUTOR,NA,YES,scala,Gitter
7660,593,10,MEMBER,65551,YES,scala,Gitter
7663,705,30,CONTRIBUTOR,161079,YES,scala,Gitter
7693,358,1,MEMBER,54262,YES,scala,Gitter
7702,NA,15,MEMBER,NA,YES,scala,Gitter
7712,672,7,MEMBER,NA,YES,scala,Gitter
7724,172,0,CONTRIBUTOR,NA,YES,scala,Gitter
7728,4807,9,CONTRIBUTOR,NA,NO,scala,Gitter
7743,1027,5,MEMBER,NA,YES,scala,Gitter
7784,316,30,CONTRIBUTOR,10871,YES,scala,Gitter
7785,NA,6,NONE,NA,YES,scala,Gitter
7817,62,13,MEMBER,NA,YES,scala,Gitter
