issuenumber,restime,commentcount,author_association,assigneeid,milestone,room,config
8684,1,2,NONE,NA,NO,vue,Random
8782,0,1,NONE,NA,NO,vue,Random
8786,1,1,NONE,NA,NO,vue,Random
8836,12,6,NONE,NA,NO,vue,Random
8862,2839,9,NONE,NA,NO,vue,Random
8913,0,1,NONE,NA,NO,vue,Random
8992,902,1,NONE,NA,NO,vue,Random
9028,2,4,NONE,NA,NO,vue,Random
9277,0,2,NONE,NA,NO,vue,Random
9284,NA,0,NONE,NA,NO,vue,Random
9300,0,1,NONE,NA,NO,vue,Random
9328,NA,5,NONE,NA,NO,vue,Random
9344,4,0,CONTRIBUTOR,NA,NO,vue,Random
9370,1,1,NONE,NA,NO,vue,Random
9418,1,3,NONE,NA,NO,vue,Random
9467,NA,15,MEMBER,NA,NO,vue,Random
9483,0,3,NONE,NA,NO,vue,Random
9496,16,2,NONE,NA,NO,vue,Random
9499,0,4,CONTRIBUTOR,NA,NO,vue,Random
9523,2,4,NONE,NA,NO,vue,Random
9549,5,4,NONE,NA,NO,vue,Random
9559,0,1,NONE,NA,NO,vue,Random
9775,0,1,NONE,NA,NO,vue,Random
9820,0,1,NONE,NA,NO,vue,Random
9868,0,6,NONE,NA,NO,vue,Random
9883,1,5,NONE,NA,NO,vue,Random
10091,2,4,NONE,NA,NO,vue,Random
10173,1,2,NONE,NA,NO,vue,Random
10182,0,8,NONE,NA,NO,vue,Random
10227,0,10,NONE,NA,NO,vue,Random
10249,68,10,NONE,NA,NO,vue,Random
10283,1,1,NONE,NA,NO,vue,Random
10291,0,1,NONE,NA,NO,vue,Random
10298,0,1,NONE,NA,NO,vue,Random
10411,0,1,NONE,NA,NO,vue,Random
10450,20,1,NONE,NA,NO,vue,Random
10451,0,3,NONE,NA,NO,vue,Random
10463,0,1,NONE,NA,NO,vue,Random
10517,NA,0,NONE,NA,NO,vue,Random
10570,0,1,NONE,NA,NO,vue,Random
10602,38,2,NONE,NA,NO,vue,Random
10603,0,1,NONE,NA,NO,vue,Random
10605,0,2,NONE,NA,NO,vue,Random
10630,361,0,CONTRIBUTOR,NA,NO,vue,Random
10731,NA,1,NONE,NA,NO,vue,Random
10740,NA,0,NONE,NA,NO,vue,Random
16,74,0,CONTRIBUTOR,NA,NO,webdriver,Random
20,55,0,CONTRIBUTOR,NA,NO,webdriver,Random
24,47,3,CONTRIBUTOR,NA,NO,webdriver,Random
26,7136,2,CONTRIBUTOR,NA,NO,webdriver,Random
43,177,1,NONE,NA,NO,webdriver,Random
53,7,1,NONE,NA,NO,webdriver,Random
54,72,9,CONTRIBUTOR,NA,NO,webdriver,Random
68,1844,1,CONTRIBUTOR,NA,NO,webdriver,Random
73,5,3,NONE,NA,NO,webdriver,Random
80,66,7,NONE,NA,NO,webdriver,Random
92,1,3,NONE,NA,NO,webdriver,Random
93,30,1,NONE,NA,NO,webdriver,Random
119,3,7,NONE,NA,NO,webdriver,Random
123,20,5,NONE,NA,NO,webdriver,Random
135,245,3,CONTRIBUTOR,NA,NO,webdriver,Random
143,23,1,CONTRIBUTOR,NA,NO,webdriver,Random
148,11,6,NONE,NA,NO,webdriver,Random
153,18,4,NONE,NA,NO,webdriver,Random
156,11190,2,MEMBER,NA,YES,webdriver,Random
160,89,10,NONE,NA,NO,webdriver,Random
161,5,16,NONE,NA,NO,webdriver,Random
162,295,5,NONE,NA,NO,webdriver,Random
166,90,23,NONE,NA,NO,webdriver,Random
168,23,1,CONTRIBUTOR,NA,NO,webdriver,Random
173,23,10,NONE,NA,NO,webdriver,Random
174,15447,6,NONE,NA,YES,webdriver,Random
194,17282,30,NONE,NA,YES,webdriver,Random
198,2444,11,NONE,NA,NO,webdriver,Random
205,144,15,NONE,NA,NO,webdriver,Random
206,192,1,NONE,NA,NO,webdriver,Random
220,28,1,NONE,NA,NO,webdriver,Random
221,0,0,NONE,NA,NO,webdriver,Random
231,1,14,NONE,NA,NO,webdriver,Random
232,0,3,NONE,NA,NO,webdriver,Random
238,22,2,CONTRIBUTOR,NA,NO,webdriver,Random
248,16,2,NONE,NA,NO,webdriver,Random
254,1,2,NONE,NA,NO,webdriver,Random
257,430,10,CONTRIBUTOR,NA,NO,webdriver,Random
258,1061,11,NONE,NA,NO,webdriver,Random
269,216,18,NONE,NA,NO,webdriver,Random
270,3,4,NONE,NA,NO,webdriver,Random
273,9,9,NONE,NA,NO,webdriver,Random
274,6,10,CONTRIBUTOR,NA,NO,webdriver,Random
275,23,5,NONE,NA,NO,webdriver,Random
277,0,3,CONTRIBUTOR,NA,NO,webdriver,Random
279,2,3,CONTRIBUTOR,NA,NO,webdriver,Random
282,432,9,NONE,NA,NO,webdriver,Random
283,129,9,NONE,NA,NO,webdriver,Random
299,0,3,CONTRIBUTOR,NA,NO,webdriver,Random
303,18,5,NONE,NA,NO,webdriver,Random
304,450,2,NONE,NA,NO,webdriver,Random
305,409,2,NONE,NA,NO,webdriver,Random
306,6,2,NONE,NA,NO,webdriver,Random
308,290,2,NONE,NA,NO,webdriver,Random
309,268,3,CONTRIBUTOR,NA,NO,webdriver,Random
315,4,1,NONE,NA,NO,webdriver,Random
328,421,22,CONTRIBUTOR,NA,NO,webdriver,Random
333,96,2,NONE,NA,NO,webdriver,Random
338,5,8,NONE,NA,NO,webdriver,Random
339,42,5,CONTRIBUTOR,NA,NO,webdriver,Random
356,11788,24,CONTRIBUTOR,NA,YES,webdriver,Random
360,0,3,NONE,NA,NO,webdriver,Random
363,646,8,NONE,NA,NO,webdriver,Random
366,621,6,NONE,NA,NO,webdriver,Random
374,24,2,NONE,NA,NO,webdriver,Random
376,687,7,NONE,NA,NO,webdriver,Random
382,233,4,NONE,NA,NO,webdriver,Random
388,33,20,NONE,NA,NO,webdriver,Random
402,1878,30,NONE,NA,YES,webdriver,Random
406,0,2,CONTRIBUTOR,NA,NO,webdriver,Random
411,2520,10,NONE,NA,YES,webdriver,Random
414,3744,6,CONTRIBUTOR,NA,NO,webdriver,Random
419,167,3,CONTRIBUTOR,NA,NO,webdriver,Random
421,149,4,NONE,NA,NO,webdriver,Random
428,14,6,NONE,NA,NO,webdriver,Random
429,14,2,NONE,NA,NO,webdriver,Random
434,3132,7,NONE,NA,YES,webdriver,Random
435,0,1,NONE,NA,NO,webdriver,Random
437,1232,3,NONE,NA,YES,webdriver,Random
440,423,3,NONE,NA,NO,webdriver,Random
441,419,2,NONE,NA,NO,webdriver,Random
456,97,5,NONE,NA,NO,webdriver,Random
461,79,2,NONE,NA,NO,webdriver,Random
466,373,3,CONTRIBUTOR,NA,NO,webdriver,Random
470,65,3,CONTRIBUTOR,NA,NO,webdriver,Random
474,604,11,NONE,NA,NO,webdriver,Random
475,204,3,NONE,NA,NO,webdriver,Random
478,417,4,NONE,NA,NO,webdriver,Random
490,1,3,NONE,NA,NO,webdriver,Random
497,2163,10,NONE,NA,NO,webdriver,Random
511,21,2,NONE,NA,NO,webdriver,Random
517,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
526,7,4,MEMBER,NA,YES,webdriver,Random
529,18,3,NONE,NA,NO,webdriver,Random
534,11,1,NONE,NA,NO,webdriver,Random
540,22,9,NONE,NA,NO,webdriver,Random
546,163,6,NONE,NA,NO,webdriver,Random
548,1226,6,NONE,NA,NO,webdriver,Random
551,4,4,CONTRIBUTOR,NA,NO,webdriver,Random
554,11,2,NONE,NA,NO,webdriver,Random
565,6947,1,MEMBER,NA,YES,webdriver,Random
573,136,8,NONE,NA,NO,webdriver,Random
578,119,2,NONE,NA,NO,webdriver,Random
584,4,2,NONE,NA,NO,webdriver,Random
590,242,13,MEMBER,NA,YES,webdriver,Random
591,101,3,NONE,NA,NO,webdriver,Random
593,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
601,0,4,CONTRIBUTOR,NA,NO,webdriver,Random
609,0,5,NONE,NA,NO,webdriver,Random
614,186,15,NONE,NA,NO,webdriver,Random
619,1,2,NONE,NA,NO,webdriver,Random
627,8,2,NONE,NA,NO,webdriver,Random
633,496,20,NONE,NA,NO,webdriver,Random
639,11,2,NONE,NA,NO,webdriver,Random
652,1,4,NONE,NA,NO,webdriver,Random
665,84,4,CONTRIBUTOR,NA,NO,webdriver,Random
669,9,7,NONE,NA,NO,webdriver,Random
670,2652,4,NONE,NA,YES,webdriver,Random
673,0,1,NONE,NA,NO,webdriver,Random
674,8543,3,NONE,NA,YES,webdriver,Random
686,19815,4,NONE,NA,YES,webdriver,Random
696,5569,4,NONE,NA,YES,webdriver,Random
704,299,3,NONE,NA,YES,webdriver,Random
709,2142,8,NONE,NA,NO,webdriver,Random
711,95,1,CONTRIBUTOR,NA,NO,webdriver,Random
718,671,10,CONTRIBUTOR,NA,YES,webdriver,Random
720,77,10,NONE,NA,NO,webdriver,Random
721,25,10,NONE,NA,NO,webdriver,Random
723,259,3,CONTRIBUTOR,NA,NO,webdriver,Random
741,91,6,MEMBER,NA,YES,webdriver,Random
748,1770,12,NONE,NA,YES,webdriver,Random
750,194,4,NONE,NA,NO,webdriver,Random
752,13,1,CONTRIBUTOR,NA,NO,webdriver,Random
764,10,1,NONE,NA,NO,webdriver,Random
769,4,1,NONE,NA,NO,webdriver,Random
780,4699,6,NONE,NA,YES,webdriver,Random
781,2,2,NONE,NA,NO,webdriver,Random
786,0,2,NONE,NA,NO,webdriver,Random
787,24,1,NONE,NA,NO,webdriver,Random
789,661,5,CONTRIBUTOR,NA,NO,webdriver,Random
790,2,1,NONE,NA,NO,webdriver,Random
804,2415,1,NONE,NA,NO,webdriver,Random
811,20,5,NONE,NA,NO,webdriver,Random
839,0,2,NONE,NA,NO,webdriver,Random
840,1,1,NONE,NA,NO,webdriver,Random
842,151,1,NONE,NA,NO,webdriver,Random
843,80,2,NONE,NA,NO,webdriver,Random
856,282,4,NONE,NA,NO,webdriver,Random
865,1310,4,MEMBER,NA,YES,webdriver,Random
868,48,1,NONE,NA,NO,webdriver,Random
869,2,0,NONE,NA,NO,webdriver,Random
870,58,4,NONE,NA,NO,webdriver,Random
873,38,3,NONE,NA,NO,webdriver,Random
898,24,3,CONTRIBUTOR,NA,NO,webdriver,Random
900,400,4,NONE,NA,NO,webdriver,Random
904,5,1,NONE,NA,NO,webdriver,Random
906,2,4,NONE,NA,NO,webdriver,Random
907,654,14,NONE,NA,YES,webdriver,Random
918,92,1,NONE,NA,NO,webdriver,Random
919,0,1,NONE,731337,NO,webdriver,Random
935,147,4,NONE,NA,NO,webdriver,Random
939,9,1,NONE,NA,NO,webdriver,Random
950,980,4,CONTRIBUTOR,NA,NO,webdriver,Random
952,369,11,CONTRIBUTOR,NA,NO,webdriver,Random
965,737,5,NONE,NA,NO,webdriver,Random
968,272,1,NONE,NA,NO,webdriver,Random
976,3,3,NONE,NA,NO,webdriver,Random
985,1895,1,CONTRIBUTOR,NA,NO,webdriver,Random
989,2,2,NONE,NA,NO,webdriver,Random
994,0,2,CONTRIBUTOR,NA,NO,webdriver,Random
1024,7,1,NONE,731337,NO,webdriver,Random
1027,194,5,NONE,NA,YES,webdriver,Random
1036,15,1,NONE,NA,NO,webdriver,Random
1046,1,5,NONE,NA,NO,webdriver,Random
1047,2,3,NONE,NA,NO,webdriver,Random
1051,84,1,CONTRIBUTOR,NA,NO,webdriver,Random
1054,0,2,NONE,NA,NO,webdriver,Random
1057,0,3,NONE,NA,NO,webdriver,Random
1058,15566,4,NONE,NA,YES,webdriver,Random
1059,0,2,NONE,NA,NO,webdriver,Random
1067,1879,15,NONE,NA,NO,webdriver,Random
1075,1,1,CONTRIBUTOR,NA,NO,webdriver,Random
1095,16,2,NONE,NA,NO,webdriver,Random
1098,3114,2,NONE,NA,YES,webdriver,Random
1103,17,2,CONTRIBUTOR,NA,NO,webdriver,Random
1106,18,9,NONE,NA,NO,webdriver,Random
1107,12,1,CONTRIBUTOR,NA,NO,webdriver,Random
1118,1,1,NONE,NA,NO,webdriver,Random
1119,5991,2,NONE,NA,YES,webdriver,Random
1124,221,3,CONTRIBUTOR,NA,NO,webdriver,Random
1133,2,1,NONE,NA,NO,webdriver,Random
1138,323,3,NONE,NA,NO,webdriver,Random
1139,22,1,CONTRIBUTOR,NA,NO,webdriver,Random
1145,33,13,NONE,NA,NO,webdriver,Random
1148,4,1,CONTRIBUTOR,NA,NO,webdriver,Random
1155,0,1,NONE,NA,NO,webdriver,Random
1185,5,2,NONE,NA,NO,webdriver,Random
1213,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
1216,574,3,MEMBER,NA,NO,webdriver,Random
1219,802,5,NONE,NA,YES,webdriver,Random
1221,357,10,NONE,NA,YES,webdriver,Random
1248,2040,30,NONE,NA,YES,webdriver,Random
1253,59,8,NONE,NA,NO,webdriver,Random
1254,8,1,CONTRIBUTOR,NA,NO,webdriver,Random
1255,26,9,NONE,NA,NO,webdriver,Random
1257,3,2,NONE,NA,NO,webdriver,Random
1262,824,2,CONTRIBUTOR,NA,NO,webdriver,Random
1275,4,1,CONTRIBUTOR,NA,NO,webdriver,Random
1287,17,1,NONE,NA,NO,webdriver,Random
1288,34,1,CONTRIBUTOR,NA,NO,webdriver,Random
1294,238,14,NONE,NA,NO,webdriver,Random
1300,10,1,NONE,NA,NO,webdriver,Random
1310,8,2,CONTRIBUTOR,NA,YES,webdriver,Random
1313,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
1322,5,2,NONE,NA,NO,webdriver,Random
1331,7,1,CONTRIBUTOR,NA,NO,webdriver,Random
1339,19707,3,NONE,NA,YES,webdriver,Random
1341,6247,3,NONE,NA,YES,webdriver,Random
1344,3875,25,NONE,NA,YES,webdriver,Random
1345,3,4,CONTRIBUTOR,NA,NO,webdriver,Random
1349,109,1,NONE,NA,YES,webdriver,Random
1356,2,1,NONE,NA,NO,webdriver,Random
1367,37,4,NONE,NA,NO,webdriver,Random
1381,196,5,CONTRIBUTOR,NA,NO,webdriver,Random
1385,3,1,NONE,NA,NO,webdriver,Random
1386,0,0,NONE,NA,NO,webdriver,Random
1387,14,3,NONE,NA,NO,webdriver,Random
1395,5,1,CONTRIBUTOR,NA,NO,webdriver,Random
1403,1,1,CONTRIBUTOR,NA,NO,webdriver,Random
1408,348,4,CONTRIBUTOR,NA,NO,webdriver,Random
1410,297,8,CONTRIBUTOR,NA,NO,webdriver,Random
1428,27,1,CONTRIBUTOR,NA,NO,webdriver,Random
1429,6,4,NONE,NA,NO,webdriver,Random
1439,2611,2,NONE,NA,NO,webdriver,Random
1441,704,30,CONTRIBUTOR,NA,NO,webdriver,Random
1449,0,1,NONE,NA,NO,webdriver,Random
1458,8,3,CONTRIBUTOR,NA,NO,webdriver,Random
1463,74,6,NONE,NA,YES,webdriver,Random
1464,4,1,MEMBER,NA,NO,webdriver,Random
1471,0,1,NONE,NA,NO,webdriver,Random
1474,5,1,NONE,NA,NO,webdriver,Random
1490,396,1,CONTRIBUTOR,NA,NO,webdriver,Random
1500,13,1,NONE,NA,NO,webdriver,Random
1501,12,1,CONTRIBUTOR,NA,NO,webdriver,Random
1516,162,3,NONE,NA,NO,webdriver,Random
1519,120,4,NONE,NA,NO,webdriver,Random
1527,0,1,NONE,NA,NO,webdriver,Random
1528,1821,5,MEMBER,NA,NO,webdriver,Random
1530,1,3,NONE,NA,NO,webdriver,Random
1532,472,4,CONTRIBUTOR,NA,NO,webdriver,Random
1538,0,2,NONE,NA,NO,webdriver,Random
1545,29,7,CONTRIBUTOR,NA,NO,webdriver,Random
1552,9,10,NONE,NA,NO,webdriver,Random
1557,194,10,NONE,NA,NO,webdriver,Random
1574,163,1,NONE,NA,NO,webdriver,Random
1580,118,4,NONE,NA,NO,webdriver,Random
1590,0,1,NONE,NA,NO,webdriver,Random
1591,13821,5,CONTRIBUTOR,NA,NO,webdriver,Random
1597,12,0,NONE,NA,NO,webdriver,Random
1600,1,1,NONE,NA,NO,webdriver,Random
1611,326,2,NONE,NA,NO,webdriver,Random
1620,265,0,MEMBER,NA,NO,webdriver,Random
1622,577,1,NONE,NA,NO,webdriver,Random
1634,2,1,CONTRIBUTOR,NA,NO,webdriver,Random
1635,40,8,NONE,NA,NO,webdriver,Random
1640,12109,7,NONE,NA,NO,webdriver,Random
1650,24,3,NONE,NA,NO,webdriver,Random
1652,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
1655,0,1,NONE,NA,NO,webdriver,Random
1669,0,7,NONE,NA,NO,webdriver,Random
1672,162,6,NONE,NA,YES,webdriver,Random
1680,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
1681,449,20,CONTRIBUTOR,NA,NO,webdriver,Random
1688,4,4,NONE,NA,NO,webdriver,Random
1697,0,1,NONE,NA,NO,webdriver,Random
1708,41,10,NONE,NA,NO,webdriver,Random
1716,0,1,NONE,NA,NO,webdriver,Random
1728,108,0,CONTRIBUTOR,NA,NO,webdriver,Random
1730,12104,3,CONTRIBUTOR,NA,NO,webdriver,Random
1736,29,16,NONE,NA,NO,webdriver,Random
1738,7,1,NONE,NA,NO,webdriver,Random
1740,9,3,CONTRIBUTOR,NA,NO,webdriver,Random
1742,123,3,NONE,NA,YES,webdriver,Random
1758,19212,3,NONE,NA,YES,webdriver,Random
1759,4,0,CONTRIBUTOR,NA,NO,webdriver,Random
1769,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
1792,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
1794,4,4,CONTRIBUTOR,NA,NO,webdriver,Random
1802,85,0,CONTRIBUTOR,NA,NO,webdriver,Random
1812,5,0,CONTRIBUTOR,NA,NO,webdriver,Random
1813,5,0,CONTRIBUTOR,NA,NO,webdriver,Random
1817,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
1822,7,2,CONTRIBUTOR,NA,NO,webdriver,Random
1823,4,0,CONTRIBUTOR,NA,NO,webdriver,Random
1824,4,1,CONTRIBUTOR,NA,NO,webdriver,Random
1843,2,2,NONE,NA,NO,webdriver,Random
1844,9,3,CONTRIBUTOR,NA,NO,webdriver,Random
1845,8,1,CONTRIBUTOR,NA,NO,webdriver,Random
1856,5,0,MEMBER,NA,NO,webdriver,Random
1857,68,3,NONE,NA,NO,webdriver,Random
1872,25,3,NONE,NA,NO,webdriver,Random
1882,371,2,CONTRIBUTOR,NA,NO,webdriver,Random
1886,442,9,NONE,NA,NO,webdriver,Random
1894,4,1,NONE,NA,NO,webdriver,Random
1903,0,7,NONE,NA,NO,webdriver,Random
1909,2,1,NONE,NA,NO,webdriver,Random
1911,1001,2,MEMBER,NA,YES,webdriver,Random
1916,4,0,CONTRIBUTOR,NA,NO,webdriver,Random
1917,1,3,NONE,NA,NO,webdriver,Random
1921,4245,1,MEMBER,NA,NO,webdriver,Random
1927,2,1,NONE,NA,NO,webdriver,Random
1940,27,0,NONE,NA,NO,webdriver,Random
1944,0,5,NONE,NA,NO,webdriver,Random
1948,19,0,CONTRIBUTOR,NA,NO,webdriver,Random
1950,3,0,CONTRIBUTOR,NA,NO,webdriver,Random
1956,1,0,CONTRIBUTOR,NA,NO,webdriver,Random
1967,26,3,NONE,NA,NO,webdriver,Random
1972,19,0,CONTRIBUTOR,NA,NO,webdriver,Random
1974,2,5,NONE,NA,NO,webdriver,Random
1985,1,1,NONE,NA,NO,webdriver,Random
1986,18,3,NONE,NA,NO,webdriver,Random
1997,2,4,NONE,NA,NO,webdriver,Random
2002,0,0,CONTRIBUTOR,NA,NO,webdriver,Random
2003,1,4,NONE,NA,NO,webdriver,Random
2004,52,5,NONE,NA,NO,webdriver,Random
2010,1,1,CONTRIBUTOR,NA,NO,webdriver,Random
2031,0,0,NONE,NA,NO,webdriver,Random
2032,0,0,CONTRIBUTOR,NA,NO,webdriver,Random
2033,0,1,NONE,NA,NO,webdriver,Random
2043,2621,21,MEMBER,NA,NO,webdriver,Random
2055,17,2,CONTRIBUTOR,NA,NO,webdriver,Random
2056,24,4,MEMBER,NA,NO,webdriver,Random
2057,1164,3,CONTRIBUTOR,NA,NO,webdriver,Random
2067,1,12,CONTRIBUTOR,NA,NO,webdriver,Random
2069,5,6,CONTRIBUTOR,NA,NO,webdriver,Random
2074,1,1,NONE,NA,NO,webdriver,Random
2094,1097,7,NONE,NA,NO,webdriver,Random
2102,5,4,NONE,NA,NO,webdriver,Random
2112,0,0,NONE,NA,NO,webdriver,Random
2124,0,1,NONE,NA,NO,webdriver,Random
2133,1777,1,NONE,NA,NO,webdriver,Random
2137,2397,1,NONE,NA,NO,webdriver,Random
2140,0,27,NONE,NA,NO,webdriver,Random
2151,8,0,CONTRIBUTOR,NA,NO,webdriver,Random
2160,329,1,NONE,NA,NO,webdriver,Random
2161,0,2,CONTRIBUTOR,NA,NO,webdriver,Random
2163,10,0,CONTRIBUTOR,NA,NO,webdriver,Random
2164,1,10,NONE,NA,NO,webdriver,Random
2168,69,3,NONE,NA,NO,webdriver,Random
2182,0,3,NONE,NA,NO,webdriver,Random
2187,1,1,CONTRIBUTOR,NA,NO,webdriver,Random
2191,0,8,NONE,NA,NO,webdriver,Random
2196,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
2198,8,2,NONE,NA,NO,webdriver,Random
2219,446,1,NONE,NA,YES,webdriver,Random
2228,0,3,NONE,NA,NO,webdriver,Random
2232,92,5,NONE,NA,NO,webdriver,Random
2234,1,3,NONE,NA,NO,webdriver,Random
2236,10,4,NONE,NA,NO,webdriver,Random
2242,0,2,CONTRIBUTOR,NA,NO,webdriver,Random
2246,0,7,NONE,NA,NO,webdriver,Random
2253,1,1,NONE,NA,NO,webdriver,Random
2262,7,18,NONE,NA,NO,webdriver,Random
2264,3,2,NONE,NA,NO,webdriver,Random
2266,2,1,NONE,NA,NO,webdriver,Random
2273,1,1,NONE,NA,NO,webdriver,Random
2280,1,1,CONTRIBUTOR,NA,NO,webdriver,Random
2284,0,0,CONTRIBUTOR,NA,NO,webdriver,Random
2285,0,0,CONTRIBUTOR,NA,NO,webdriver,Random
2299,0,5,NONE,NA,NO,webdriver,Random
2300,21,1,NONE,NA,NO,webdriver,Random
2324,0,0,CONTRIBUTOR,NA,NO,webdriver,Random
2325,5715,6,CONTRIBUTOR,NA,NO,webdriver,Random
2329,5042,8,NONE,NA,NO,webdriver,Random
2339,5,1,NONE,NA,NO,webdriver,Random
2345,28,1,NONE,NA,NO,webdriver,Random
2350,834,13,CONTRIBUTOR,NA,NO,webdriver,Random
2357,11680,5,CONTRIBUTOR,NA,NO,webdriver,Random
2367,717,2,NONE,NA,NO,webdriver,Random
2370,364,5,NONE,NA,YES,webdriver,Random
2380,192,4,NONE,NA,NO,webdriver,Random
2386,214,2,NONE,NA,YES,webdriver,Random
2399,12,4,NONE,NA,NO,webdriver,Random
2424,0,3,CONTRIBUTOR,NA,NO,webdriver,Random
2427,5,3,NONE,NA,NO,webdriver,Random
2432,62,6,CONTRIBUTOR,NA,NO,webdriver,Random
2437,43,0,CONTRIBUTOR,NA,NO,webdriver,Random
2438,4,1,NONE,NA,NO,webdriver,Random
2441,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
2450,79,6,NONE,NA,NO,webdriver,Random
2454,6,0,MEMBER,NA,NO,webdriver,Random
2462,0,2,NONE,NA,NO,webdriver,Random
2463,136,2,CONTRIBUTOR,NA,NO,webdriver,Random
2475,66,0,CONTRIBUTOR,NA,NO,webdriver,Random
2486,12,3,MEMBER,NA,NO,webdriver,Random
2488,7,2,NONE,NA,NO,webdriver,Random
2491,6,4,CONTRIBUTOR,NA,NO,webdriver,Random
2501,2,1,CONTRIBUTOR,NA,NO,webdriver,Random
2516,6,0,CONTRIBUTOR,NA,NO,webdriver,Random
2521,501,8,NONE,NA,NO,webdriver,Random
2530,0,2,CONTRIBUTOR,NA,NO,webdriver,Random
2538,17,1,CONTRIBUTOR,NA,NO,webdriver,Random
2539,1,1,NONE,NA,NO,webdriver,Random
2544,1,0,NONE,NA,NO,webdriver,Random
2545,16,4,NONE,NA,NO,webdriver,Random
2554,5250,2,CONTRIBUTOR,NA,NO,webdriver,Random
2556,5229,27,CONTRIBUTOR,NA,NO,webdriver,Random
2560,14,1,CONTRIBUTOR,NA,NO,webdriver,Random
2572,9,1,NONE,NA,NO,webdriver,Random
2576,43,1,CONTRIBUTOR,NA,NO,webdriver,Random
2584,8,0,CONTRIBUTOR,NA,NO,webdriver,Random
2588,6420,4,CONTRIBUTOR,NA,NO,webdriver,Random
2590,0,1,NONE,NA,NO,webdriver,Random
2595,8847,2,NONE,NA,NO,webdriver,Random
2598,1403,5,CONTRIBUTOR,NA,NO,webdriver,Random
2600,2373,2,NONE,NA,NO,webdriver,Random
2602,7,1,NONE,NA,NO,webdriver,Random
2603,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
2604,0,1,NONE,NA,NO,webdriver,Random
2613,15,1,CONTRIBUTOR,NA,NO,webdriver,Random
2614,4337,14,NONE,NA,NO,webdriver,Random
2615,4,2,NONE,NA,NO,webdriver,Random
2635,0,1,NONE,NA,NO,webdriver,Random
2637,10,1,NONE,NA,NO,webdriver,Random
2648,0,0,CONTRIBUTOR,NA,NO,webdriver,Random
2657,582,5,CONTRIBUTOR,NA,NO,webdriver,Random
2662,6,1,NONE,NA,NO,webdriver,Random
2663,12108,4,NONE,NA,NO,webdriver,Random
2664,0,1,NONE,NA,NO,webdriver,Random
2666,0,3,NONE,NA,NO,webdriver,Random
2674,10,1,NONE,NA,NO,webdriver,Random
2682,3383,1,CONTRIBUTOR,NA,NO,webdriver,Random
2692,3227,1,CONTRIBUTOR,NA,NO,webdriver,Random
2693,4,1,CONTRIBUTOR,NA,NO,webdriver,Random
2696,10,1,NONE,NA,NO,webdriver,Random
2701,2,1,NONE,NA,NO,webdriver,Random
2703,0,1,NONE,NA,NO,webdriver,Random
2710,3,3,CONTRIBUTOR,NA,NO,webdriver,Random
2711,7095,12,NONE,NA,NO,webdriver,Random
2713,2,2,NONE,NA,NO,webdriver,Random
2733,6,1,CONTRIBUTOR,NA,NO,webdriver,Random
2743,2,1,NONE,NA,NO,webdriver,Random
2747,21,2,NONE,NA,NO,webdriver,Random
2750,19,3,NONE,NA,NO,webdriver,Random
2752,2,1,CONTRIBUTOR,NA,NO,webdriver,Random
2754,1,22,NONE,NA,NO,webdriver,Random
2756,45,3,CONTRIBUTOR,NA,NO,webdriver,Random
2757,0,1,NONE,NA,NO,webdriver,Random
2762,161,1,CONTRIBUTOR,NA,NO,webdriver,Random
2776,37,3,NONE,NA,NO,webdriver,Random
2785,104,2,CONTRIBUTOR,NA,NO,webdriver,Random
2788,74,1,NONE,NA,NO,webdriver,Random
2796,1094,6,NONE,NA,NO,webdriver,Random
2801,0,1,CONTRIBUTOR,NA,NO,webdriver,Random
2803,4,1,NONE,NA,NO,webdriver,Random
2805,0,1,NONE,NA,NO,webdriver,Random
2810,790,3,NONE,NA,NO,webdriver,Random
2819,770,2,NONE,NA,NO,webdriver,Random
2826,11,1,NONE,NA,NO,webdriver,Random
2828,1,8,NONE,NA,NO,webdriver,Random
2831,78,2,CONTRIBUTOR,NA,NO,webdriver,Random
2832,0,1,NONE,NA,NO,webdriver,Random
2847,784,2,NONE,NA,NO,webdriver,Random
2853,5,0,CONTRIBUTOR,NA,NO,webdriver,Random
2855,4,1,CONTRIBUTOR,NA,NO,webdriver,Random
2860,219,0,MEMBER,6514276,NO,webdriver,Random
2862,3148,24,MEMBER,731337,NO,webdriver,Random
2865,3995,6,MEMBER,NA,NO,webdriver,Random
2872,5819,30,MEMBER,1300981,NO,webdriver,Random
2876,630,5,NONE,NA,NO,webdriver,Random
2880,8,0,CONTRIBUTOR,NA,NO,webdriver,Random
2882,3,0,CONTRIBUTOR,NA,NO,webdriver,Random
2884,40,0,CONTRIBUTOR,NA,NO,webdriver,Random
2888,11,0,CONTRIBUTOR,NA,NO,webdriver,Random
