displayName,username,sent,repo,number
Frédérique Mittelstaedt,gfmio,2018-07-29T02:50:20.115Z,Microsoft/TypeScript,18442
Dominik Moritz,domoritz,2018-07-30T20:18:23.510Z,Microsoft/TypeScript,25755
Rhys van der Waerden,rhys-vdw,2018-08-01T07:18:19.674Z,Microsoft/TypeScript,22685
Tom,traverse,2018-08-07T13:15:16.312Z,Microsoft/TypeScript,10693
AnyhowStep,AnyhowStep,2018-08-11T03:00:12.009Z,Microsoft/TypeScript,26382
Nicholas,NicholasThrom,2018-08-13T07:17:14.376Z,Microsoft/TypeScript,14190
Dominik Moritz,domoritz,2018-08-14T17:38:30.070Z,Microsoft/TypeScript,25755
Jacob Bogers,Jacob_Bogers_twitter,2018-08-18T19:31:34.440Z,Microsoft/TypeScript,8407
AnyhowStep,AnyhowStep,2018-08-19T02:53:03.436Z,Microsoft/TypeScript,26228
Dominik Moritz,domoritz,2018-08-21T18:25:28.299Z,Microsoft/TypeScript,25755
Sebastian Silbermann,eps1lon,2018-08-24T07:27:48.228Z,Microsoft/TypeScript,13778
flushentitypacket,flushentitypacket,2018-08-30T20:30:47.319Z,Microsoft/TypeScript,10571
sinclairzx81,sinclairzx81,2018-08-31T07:00:56.056Z,Microsoft/TypeScript,26806
ulrichb,ulrichb,2018-08-31T11:57:45.504Z,Microsoft/TypeScript,26058
Jamee Kim,JameeKim,2018-09-01T11:09:20.502Z,Microsoft/TypeScript,5863
sinclairzx81,sinclairzx81,2018-09-03T12:00:08.467Z,Microsoft/TypeScript,26806
sinclairzx81,sinclairzx81,2018-09-03T12:00:32.505Z,Microsoft/TypeScript,23911
Shanon Jackson,ShanonJackson,2018-09-06T01:56:39.492Z,Microsoft/TypeScript,26931
sinclairzx81,sinclairzx81,2018-09-07T07:50:05.547Z,Microsoft/TypeScript,12861
sinclairzx81,sinclairzx81,2018-09-07T08:12:12.800Z,Microsoft/TypeScript,12754
Dušan Plavák,ddeath,2018-09-13T13:51:13.344Z,Microsoft/TypeScript,2986
ulrichb,ulrichb,2018-09-25T12:30:53.222Z,Microsoft/TypeScript,27337
Almenon,Almenon,2018-09-26T05:32:55.132Z,Microsoft/TypeScript,14833
Jonathan Skeate,skeate,2018-09-28T16:46:16.626Z,Microsoft/TypeScript,24626
Andrew Bradley,cspotcode,2018-10-01T04:18:14.225Z,Microsoft/TypeScript,19740
Shobhit Gupta,shobhitg,2018-10-11T05:25:04.593Z,Microsoft/TypeScript,21316
Ankit,_ankitp_twitter,2018-10-12T21:42:31.680Z,Microsoft/TypeScript,4433
Matthew Adams,matthewadams,2018-10-22T23:07:16.338Z,Microsoft/TypeScript,16787
Matthew Adams,matthewadams,2018-10-22T23:07:16.338Z,Microsoft/TypeScript,727
Matthew Adams,matthewadams,2018-10-22T23:07:16.338Z,Microsoft/TypeScript,311
Bruce Pascoe,fatcerberus,2018-10-23T18:02:12.332Z,Microsoft/TypeScript,15397
Aaron Beall,aaronbeall,2018-10-29T20:18:55.411Z,Microsoft/TypeScript,15807
Archimedes Trajano,trajano,2018-10-30T16:03:16.885Z,Microsoft/TypeScript,17572
CyrusNajmabadi,CyrusNajmabadi,2018-10-31T05:03:07.420Z,Microsoft/TypeScript,7648
Bnaya Peretz,Bnaya,2018-11-01T11:39:59.469Z,Microsoft/TypeScript,25705
Aaron Ross,superhawk610,2018-11-02T04:53:08.466Z,Microsoft/TypeScript,17867
Jonathan Skeate,skeate,2018-11-08T16:14:38.783Z,Microsoft/TypeScript,20863
ross francis,rssfrncs,2018-11-14T11:18:47.674Z,Microsoft/TypeScript,24197
Damien Retzinger,damienwebdev,2018-11-21T14:29:27.847Z,Microsoft/TypeScript,13557
Rhys van der Waerden,rhys-vdw,2018-11-22T06:48:47.486Z,Microsoft/TypeScript,1863
Jeremy Banks,jeremyBanks,2018-11-28T15:12:15.176Z,Microsoft/TypeScript,15096
Jeremy Banks,jeremyBanks,2018-11-28T15:15:12.352Z,Microsoft/TypeScript,25886
Keith Layne,keithlayne,2018-12-06T15:52:39.142Z,Microsoft/TypeScript,26349
Matt Goo,moog16,2018-12-06T23:14:27.885Z,Microsoft/TypeScript,13288
Tõnis Ostrat,tonisostrat,2018-12-11T05:35:22.905Z,Microsoft/TypeScript,8597
Gerrit Birkeland,Gerrit0,2018-12-28T06:01:35.757Z,Microsoft/TypeScript,16
Andreas Galazis,agalazis,2018-12-28T09:04:33.918Z,Microsoft/TypeScript,20423
Titian Cernicova-Dragomir,dragomirtitian,2019-01-03T14:29:27.886Z,Microsoft/TypeScript,7140
Salathiel Genèse Yimga Yimga,SalathielGenese,2019-01-08T11:51:45.690Z,Microsoft/TypeScript,24220
Titian Cernicova-Dragomir,dragomirtitian,2019-01-11T11:03:18.385Z,Microsoft/TypeScript,18654
Titian Cernicova-Dragomir,dragomirtitian,2019-01-15T10:12:50.116Z,Microsoft/TypeScript,29382
David Glasser,glasser,2019-01-17T17:31:30.584Z,Microsoft/TypeScript,6861
David Glasser,glasser,2019-01-17T18:11:34.387Z,Microsoft/TypeScript,29461
Aaron Beall,aaronbeall,2019-01-23T03:14:59.104Z,Microsoft/TypeScript,14729
Salathiel Genèse Yimga Yimga,SalathielGenese,2019-01-24T12:25:49.015Z,Microsoft/TypeScript,13975
Salathiel Genèse Yimga Yimga,SalathielGenese,2019-01-24T12:25:49.015Z,Microsoft/TypeScript,13805
Titian Cernicova-Dragomir,dragomirtitian,2019-01-29T22:07:09.273Z,Microsoft/TypeScript,22605
Titian Cernicova-Dragomir,dragomirtitian,2019-01-30T21:59:30.834Z,Microsoft/TypeScript,26063
Antonio Román,kyranet,2019-02-03T12:32:55.669Z,Microsoft/TypeScript,21701
Aaron Beall,aaronbeall,2019-02-05T20:47:36.792Z,Microsoft/TypeScript,13298
Clark Bynum,sh3nan1gans,2019-02-05T22:02:14.169Z,Microsoft/TypeScript,29758
Clark Bynum,sh3nan1gans,2019-02-05T23:10:49.643Z,Microsoft/TypeScript,29758
Clark Bynum,sh3nan1gans,2019-02-05T23:26:54.752Z,Microsoft/TypeScript,14141
Salathiel Genèse Yimga Yimga,SalathielGenese,2019-02-08T04:45:58.832Z,Microsoft/TypeScript,29658
Aaron Beall,aaronbeall,2019-02-08T07:00:42.058Z,Microsoft/TypeScript,29510
Aaron Beall,aaronbeall,2019-02-11T15:00:52.649Z,Microsoft/TypeScript,9950
AnyhowStep,AnyhowStep,2019-02-12T22:42:22.272Z,Microsoft/TypeScript,29511
AnyhowStep,AnyhowStep,2019-02-12T22:42:22.272Z,Microsoft/TypeScript,29133
Endel Dreyer,endel,2019-02-14T01:49:12.032Z,Microsoft/TypeScript,29909
Salathiel Genèse Yimga Yimga,SalathielGenese,2019-02-16T13:53:20.806Z,Microsoft/TypeScript,26058
Titian Cernicova-Dragomir,dragomirtitian,2019-02-19T14:50:10.418Z,Microsoft/TypeScript,29011
Titian Cernicova-Dragomir,dragomirtitian,2019-02-21T16:45:07.251Z,Microsoft/TypeScript,8652
Michael,m-henderson,2019-02-21T19:09:47.934Z,Microsoft/TypeScript,29666
Michael,m-henderson,2019-02-21T19:30:35.927Z,Microsoft/TypeScript,29666
Alix Axel,alixaxel,2019-02-23T16:03:22.200Z,Microsoft/TypeScript,24018
lukasbash,lukasbash,2019-02-25T09:46:19.884Z,Microsoft/TypeScript,14094
Andrei Alecu,andreialecu,2019-02-27T15:01:36.549Z,Microsoft/TypeScript,25886
Mateusz Burzyński,Andarist,2019-03-02T09:58:04.866Z,Microsoft/TypeScript,23132
Salathiel Genèse Yimga Yimga,SalathielGenese,2019-03-03T01:21:15.744Z,Microsoft/TypeScript,30194
Titian Cernicova-Dragomir,dragomirtitian,2019-03-04T11:28:34.528Z,Microsoft/TypeScript,2989
Titian Cernicova-Dragomir,dragomirtitian,2019-03-04T12:15:16.510Z,Microsoft/TypeScript,29896
Nathan Shively-Sanders,sandersn,2019-03-06T21:46:38.464Z,Microsoft/TypeScript,26797
Nathan Shively-Sanders,sandersn,2019-03-06T21:48:09.247Z,Microsoft/TypeScript,29588
Tural Sadık,tsadigov,2019-03-16T15:56:06.760Z,Microsoft/TypeScript,5395
Ayplo,Ayplow,2019-03-17T18:46:38.472Z,Microsoft/TypeScript,30453
Karan Lyons,karanlyons,2019-03-17T22:33:11.478Z,Microsoft/TypeScript,2719
Alex Sharp,ajsharp,2019-03-19T23:27:39.672Z,Microsoft/TypeScript,29743
itbrandonsilva,itbrandonsilva,2019-03-22T16:46:13.363Z,Microsoft/TypeScript,22255
Eduard Jacko,kresli,2019-03-23T18:20:48.825Z,Microsoft/TypeScript,23199
Shanon Jackson,ShanonJackson,2019-03-23T21:33:09.110Z,Microsoft/TypeScript,13298
webstrand,webstrand,2019-03-29T15:17:45.967Z,Microsoft/TypeScript,30215
Karan Lyons,karanlyons,2019-04-01T07:23:55.294Z,Microsoft/TypeScript,21592
webstrand,webstrand,2019-04-01T19:51:41.970Z,Microsoft/TypeScript,2299
Shanon Jackson,ShanonJackson,2019-04-01T23:07:31.001Z,Microsoft/TypeScript,30689
Gareth Jones,G-Rath,2019-04-04T06:41:17.329Z,Microsoft/TypeScript,1394
Omar Diab,osdiab,2019-04-05T05:35:18.675Z,Microsoft/TypeScript,30663
Gerrit Birkeland,Gerrit0,2019-04-06T21:14:43.568Z,Microsoft/TypeScript,28663
Gerrit Birkeland,Gerrit0,2019-04-06T21:15:31.143Z,Microsoft/TypeScript,29435
Bruce Pascoe,fatcerberus,2019-04-06T21:36:02.186Z,Microsoft/TypeScript,12745
Gerrit Birkeland,Gerrit0,2019-04-06T21:37:46.075Z,Microsoft/TypeScript,20863
Gerrit Birkeland,Gerrit0,2019-04-06T21:52:17.294Z,Microsoft/TypeScript,29317
Karan Lyons,karanlyons,2019-04-07T08:14:02.062Z,Microsoft/TypeScript,30188
Karan Lyons,karanlyons,2019-04-07T12:25:46.517Z,Microsoft/TypeScript,22368
Karan Lyons,karanlyons,2019-04-07T12:25:46.517Z,Microsoft/TypeScript,26242
Karan Lyons,karanlyons,2019-04-07T12:49:41.807Z,Microsoft/TypeScript,17574
Salathiel Genèse Yimga Yimga,SalathielGenese,2019-04-09T21:10:56.824Z,Microsoft/TypeScript,15230
webstrand,webstrand,2019-04-10T13:57:22.530Z,Microsoft/TypeScript,15300
Evan Broder,ebroder,2019-04-14T02:10:25.077Z,Microsoft/TypeScript,17071
Gareth Jones,G-Rath,2019-04-16T07:08:33.122Z,Microsoft/TypeScript,30954
Gareth Jones,G-Rath,2019-04-16T09:30:03.654Z,Microsoft/TypeScript,11878
Gareth Jones,G-Rath,2019-04-16T09:30:08.250Z,Microsoft/TypeScript,21759
Gareth Jones,G-Rath,2019-04-16T10:59:25.778Z,Microsoft/TypeScript,7657
Gareth Jones,G-Rath,2019-04-16T10:59:31.928Z,Microsoft/TypeScript,20812
Keith Layne,keithlayne,2019-04-17T02:00:05.209Z,Microsoft/TypeScript,30663
Gerrit Birkeland,Gerrit0,2019-04-17T03:28:30.864Z,Microsoft/TypeScript,30689
Simon Meskens,SimonMeskens,2019-04-18T04:18:16.209Z,Microsoft/TypeScript,30215
Bruce Pascoe,fatcerberus,2019-04-19T05:37:04.627Z,Microsoft/TypeScript,29317
Hexiann,Hexiann,2019-04-19T15:19:39.218Z,Microsoft/TypeScript,29758
Keith Layne,keithlayne,2019-04-20T17:10:17.670Z,Microsoft/TypeScript,5453
Gareth Jones,G-Rath,2019-04-22T02:19:34.588Z,Microsoft/TypeScript,29652
Simon Meskens,SimonMeskens,2019-04-25T17:06:56.847Z,Microsoft/TypeScript,31099
Salathiel Genèse Yimga Yimga,SalathielGenese,2019-04-28T21:45:53.314Z,Microsoft/TypeScript,31151
Bruce Pascoe,fatcerberus,2019-05-01T18:32:26.973Z,Microsoft/TypeScript,29317
Bruce Pascoe,fatcerberus,2019-05-02T12:47:40.117Z,Microsoft/TypeScript,26255
Gareth Jones,G-Rath,2019-05-02T20:54:40.604Z,Microsoft/TypeScript,20072
Bruce Pascoe,fatcerberus,2019-05-03T00:28:18.279Z,Microsoft/TypeScript,4130
Titian Cernicova-Dragomir,dragomirtitian,2019-05-04T08:27:36.419Z,Microsoft/TypeScript,24897
Bruce Pascoe,fatcerberus,2019-05-05T17:47:39.110Z,Microsoft/TypeScript,18963
Titian Cernicova-Dragomir,dragomirtitian,2019-05-06T14:19:50.417Z,Microsoft/TypeScript,30161
Bruce Pascoe,fatcerberus,2019-05-10T20:30:52.485Z,Microsoft/TypeScript,30663
Bruce Pascoe,fatcerberus,2019-05-12T05:48:53.274Z,Microsoft/TypeScript,14833
Eduard Zintz,ezintz,2019-06-01T01:27:28.216Z,Microsoft/TypeScript,19816
Adam Palaniuk,apalaniuk,2019-06-03T02:09:25.179Z,Microsoft/TypeScript,18369
Tõnis Ostrat,tonisostrat,2019-06-05T08:23:48.640Z,Microsoft/TypeScript,24220
Tushar Mathur,tusharmath,2019-06-11T18:20:10.224Z,Microsoft/TypeScript,1394
marktoujiline,marktoujiline,2019-06-14T18:39:31.643Z,Microsoft/TypeScript,1806
Bruce Pascoe,fatcerberus,2019-06-19T13:35:20.032Z,Microsoft/TypeScript,21048
Bruce Pascoe,fatcerberus,2019-07-07T00:19:58.589Z,Microsoft/TypeScript,15480
Ivan Kopeykin,vankop,2019-07-12T14:56:08.989Z,Microsoft/TypeScript,27931
Bruce Pascoe,fatcerberus,2019-07-14T13:27:53.361Z,Microsoft/TypeScript,26242
webstrand,webstrand,2019-07-18T15:07:05.311Z,Microsoft/TypeScript,13347
Justin Leider,jleider,2019-07-22T21:27:59.935Z,Microsoft/TypeScript,26242
webstrand,webstrand,2019-08-05T15:37:30.000Z,Microsoft/TypeScript,26242
AnyhowStep,AnyhowStep,2019-08-07T17:14:12.840Z,Microsoft/TypeScript,2536
Shanon Jackson,ShanonJackson,2019-08-13T23:45:18.641Z,Microsoft/TypeScript,20846
Henning Dieterichs,hediet,2019-09-07T15:04:26.396Z,Microsoft/TypeScript,5276
Karan Lyons,karanlyons,2019-09-08T13:43:58.565Z,Microsoft/TypeScript,12936
sam-s4s,sam-s4s,2019-09-11T21:43:40.757Z,Microsoft/TypeScript,26242
Pranshu Jhalani,prranshu,2019-10-07T10:11:38.878Z,Microsoft/TypeScript,8082
Joe Pea,trusktr,2019-10-08T04:51:39.792Z,Microsoft/TypeScript,20719
Ghost,ghost~5d338b8ed73408ce4fc68e76,2019-10-09T10:17:56.658Z,Microsoft/TypeScript,21826
Kudzu,czhower,2019-10-17T17:38:47.775Z,Microsoft/TypeScript,30239
Emiliano Heyns,retorquere,2019-10-17T22:27:04.020Z,Microsoft/TypeScript,21826
Xiao Liang,yxliang01,2019-10-19T21:24:14.113Z,Microsoft/TypeScript,20367
Micah Zoltu,MicahZoltu,2019-10-26T12:42:14.487Z,Microsoft/TypeScript,5453
Andrew Hodges,betawaffle,2019-10-27T15:31:04.326Z,Microsoft/TypeScript,1108
